"Entity ID","Yext ID","Entity Type","Address > City","Address > Region","City or Region","State Name"
"SouthBranchMI-internet","12700821","Internet City/State","","","South Branch","Michigan"
"SouthKortrightNY-internet","12700822","Internet City/State","","","South Kortright","New York"
"SouthLakeTahoeCA-internet","12700823","Internet City/State","","","South Lake Tahoe","California"
"TallmadgeOH-internet","12700824","Internet City/State","","","Tallmadge","Ohio"
"ThorndikeME-internet","12700825","Internet City/State","","","Thorndike","Maine"
"ThorpWI-internet","12700826","Internet City/State","","","Thorp","Wisconsin"
"TustinMI-internet","12700827","Internet City/State","","","Tustin","Michigan"
"WaikoloaHI-internet","12700828","Internet City/State","","","Waikoloa","Hawaii"
"WascoCA-internet","12700829","Internet City/State","","","Wasco","California"
"WatkinsGlenNY-internet","12700830","Internet City/State","","","Watkins Glen","New York"
"WebsterMA-internet","12700831","Internet City/State","","","Webster","Massachusetts"
"WrightstownWI-internet","12700832","Internet City/State","","","Wrightstown","Wisconsin"
"YadkinvilleNC-internet","12700833","Internet City/State","","","Yadkinville","North Carolina"
"BarkRiverMI-internet","12700834","Internet City/State","","","Bark River","Michigan"
"AlbanyMN-internet","12700835","Internet City/State","","","Albany","Minnesota"
"AlnaME-internet","12700836","Internet City/State","","","Alna","Maine"
"AlhambraCA-internet","12700837","Internet City/State","","","Alhambra","California"
"AtholMA-internet","12700838","Internet City/State","","","Athol","Massachusetts"
"BellaireMI-internet","12700839","Internet City/State","","","Bellaire","Michigan"
"BertrandNE-internet","12700840","Internet City/State","","","Bertrand","Nebraska"
"ButtonwillowCA-internet","12700841","Internet City/State","","","Buttonwillow","California"
"CalhounKY-internet","12700842","Internet City/State","","","Calhoun","Kentucky"
"CareyOH-internet","12700844","Internet City/State","","","Carey","Ohio"
"CascoME-internet","12700845","Internet City/State","","","Casco","Maine"
"ConwayNH-internet","12700846","Internet City/State","","","Conway","New Hampshire"
"ChurchPointLA-internet","12700847","Internet City/State","","","Church Point","Louisiana"
"DardenTN-internet","12700848","Internet City/State","","","Darden","Tennessee"
"DarlingtonSC-internet","12700849","Internet City/State","","","Darlington","South Carolina"
"DoloresCO-internet","12700850","Internet City/State","","","Dolores","Colorado"
"DrydenNY-internet","12700851","Internet City/State","","","Dryden","New York"
"DonaldsonvilleLA-internet","12700852","Internet City/State","","","Donaldsonville","Louisiana"
"EllsworthMI-internet","12700853","Internet City/State","","","Ellsworth","Michigan"
"FortPlainNY-internet","12700854","Internet City/State","","","Fort Plain","New York"
"FallonNV-internet","12700855","Internet City/State","","","Fallon","Nevada"
"FranklintonNC-internet","12700856","Internet City/State","","","Franklinton","North Carolina"
"FranksvilleWI-internet","12700857","Internet City/State","","","Franksville","Wisconsin"
"GlenfordNY-internet","12700858","Internet City/State","","","Glenford","New York"
"GooseCreekSC-internet","12700859","Internet City/State","","","Goose Creek","South Carolina"
"GranitevilleVT-internet","12700860","Internet City/State","","","Graniteville","Vermont"
"HamlerOH-internet","12700861","Internet City/State","","","Hamler","Ohio"
"HarrisburgNC-internet","12700862","Internet City/State","","","Harrisburg","North Carolina"
"JamestownNC-internet","12700863","Internet City/State","","","Jamestown","North Carolina"
"KingstonOH-internet","12700864","Internet City/State","","","Kingston","Ohio"
"LakewoodCA-internet","12700865","Internet City/State","","","Lakewood","California"
"LaurelBloomeryTN-internet","12700867","Internet City/State","","","Laurel Bloomery","Tennessee"
"LecantoFL-internet","12700868","Internet City/State","","","Lecanto","Florida"
"LenoirNC-internet","12700869","Internet City/State","","","Lenoir","North Carolina"
"LuthersvilleGA-internet","12700870","Internet City/State","","","Luthersville","Georgia"
"LyonsMI-internet","12700871","Internet City/State","","","Lyons","Michigan"
"MacedoniaOH-internet","12700872","Internet City/State","","","Macedonia","Ohio"
"ManistiqueMI-internet","12700873","Internet City/State","","","Manistique","Michigan"
"ManteoNC-internet","12700874","Internet City/State","","","Manteo","North Carolina"
"MequonWI-internet","12700876","Internet City/State","","","Mequon","Wisconsin"
"MissionHillsCA-internet","12700877","Internet City/State","","","Mission Hills","California"
"MontevalloAL-internet","12700878","Internet City/State","","","Montevallo","Alabama"
"MontrealWI-internet","12700879","Internet City/State","","","Montreal","Wisconsin"
"MountOliveAL-internet","12700881","Internet City/State","","","Mount Olive","Alabama"
"MountPleasantTN-internet","12700882","Internet City/State","","","Mount Pleasant","Tennessee"
"NewcomerstownOH-internet","12700883","Internet City/State","","","Newcomerstown","Ohio"
"NewHavenKY-internet","12700884","Internet City/State","","","New Haven","Kentucky"
"NewtownCT-internet","12700885","Internet City/State","","","Newtown","Connecticut"
"NicholsNY-internet","12700886","Internet City/State","","","Nichols","New York"
"OsceolaWI-internet","12700887","Internet City/State","","","Osceola","Wisconsin"
"PennYanNY-internet","12700888","Internet City/State","","","Penn Yan","New York"
"PepperellMA-internet","12700889","Internet City/State","","","Pepperell","Massachusetts"
"PhiladelphiaNY-internet","12700890","Internet City/State","","","Philadelphia","New York"
"PostFallsID-internet","12700891","Internet City/State","","","Post Falls","Idaho"
"RadfordVA-internet","12700892","Internet City/State","","","Radford","Virginia"
"RenoNV-internet","12700893","Internet City/State","","","Reno","Nevada"
"RialtoCA-internet","12700894","Internet City/State","","","Rialto","California"
"RockyMountNC-internet","12700895","Internet City/State","","","Rocky Mount","North Carolina"
"SaintClairsvilleOH-internet","12700896","Internet City/State","","","Saint Clairsville","Ohio"
"SaludaNC-internet","12700897","Internet City/State","","","Saluda","North Carolina"
"SaukCityWI-internet","12700898","Internet City/State","","","Sauk City","Wisconsin"
"SherwoodWI-internet","12700899","Internet City/State","","","Sherwood","Wisconsin"
"SidneyMI-internet","12700900","Internet City/State","","","Sidney","Michigan"
"SimiValleyCA-internet","12700901","Internet City/State","","","Simi Valley","California"
"SouthGateCA-internet","12700902","Internet City/State","","","South Gate","California"
"SouthThomastonME-internet","12700903","Internet City/State","","","South Thomaston","Maine"
"SpencerOH-internet","12700904","Internet City/State","","","Spencer","Ohio"
"SturtevantWI-internet","12700905","Internet City/State","","","Sturtevant","Wisconsin"
"TemeculaCA-internet","12700906","Internet City/State","","","Temecula","California"
"TurnerME-internet","12700907","Internet City/State","","","Turner","Maine"
"UniontownOH-internet","12700908","Internet City/State","","","Uniontown","Ohio"
"WaialuaHI-internet","12700909","Internet City/State","","","Waialua","Hawaii"
"WestlakeOH-internet","12700910","Internet City/State","","","Westlake","Ohio"
"WaltonKY-internet","12700911","Internet City/State","","","Walton","Kentucky"
"WestMiddlesexPA-internet","12700912","Internet City/State","","","West Middlesex","Pennsylvania"
"WestSandLakeNY-internet","12700913","Internet City/State","","","West Sand Lake","New York"
"WillowSpringNC-internet","12700914","Internet City/State","","","Willow Spring","North Carolina"
"WitheeWI-internet","12700915","Internet City/State","","","Withee","Wisconsin"
"ZapataTX-internet","12700916","Internet City/State","","","Zapata","Texas"
"AuxvasseMO-internet","12700917","Internet City/State","","","Auxvasse","Missouri"
"AllendaleMI-internet","12700918","Internet City/State","","","Allendale","Michigan"
"BourbonMO-internet","12700919","Internet City/State","","","Bourbon","Missouri"
"AdamsvilleAL-internet","12700920","Internet City/State","","","Adamsville","Alabama"
"BostonKY-internet","12700921","Internet City/State","","","Boston","Kentucky"
"BridgeCityTX-internet","12700922","Internet City/State","","","Bridge City","Texas"
"CastrovilleTX-internet","12700923","Internet City/State","","","Castroville","Texas"
"BurkeNY-internet","12700924","Internet City/State","","","Burke","New York"
"CaleraAL-internet","12700925","Internet City/State","","","Calera","Alabama"
"CaseyvilleIL-internet","12700926","Internet City/State","","","Caseyville","Illinois"
"CedarCreekTX-internet","12700927","Internet City/State","","","Cedar Creek","Texas"
"ClaytonNY-internet","12700928","Internet City/State","","","Clayton","New York"
"CloverdaleOH-internet","12700929","Internet City/State","","","Cloverdale","Ohio"
"DamariscottaME-internet","12700930","Internet City/State","","","Damariscotta","Maine"
"DamascusPA-internet","12700931","Internet City/State","","","Damascus","Pennsylvania"
"EllenburgDepotNY-internet","12700932","Internet City/State","","","Ellenburg Depot","New York"
"ElmaNY-internet","12700933","Internet City/State","","","Elma","New York"
"ErwinNC-internet","12700934","Internet City/State","","","Erwin","North Carolina"
"FlemingsburgKY-internet","12700936","Internet City/State","","","Flemingsburg","Kentucky"
"ForistellMO-internet","12700937","Internet City/State","","","Foristell","Missouri"
"FortCovingtonNY-internet","12700938","Internet City/State","","","Fort Covington","New York"
"GainesvilleGA-internet","12700939","Internet City/State","","","Gainesville","Georgia"
"GlenArborMI-internet","12700940","Internet City/State","","","Glen Arbor","Michigan"
"GlendaleCA-internet","12700941","Internet City/State","","","Glendale","California"
"GraftonOH-internet","12700942","Internet City/State","","","Grafton","Ohio"
"GurleyAL-internet","12700943","Internet City/State","","","Gurley","Alabama"
"GraysonKY-internet","12700944","Internet City/State","","","Grayson","Kentucky"
"HackensackMN-internet","12700945","Internet City/State","","","Hackensack","Minnesota"
"HampdenMA-internet","12700946","Internet City/State","","","Hampden","Massachusetts"
"HighlandNY-internet","12700947","Internet City/State","","","Highland","New York"
"HoneaPathSC-internet","12700948","Internet City/State","","","Honea Path","South Carolina"
"HustisfordWI-internet","12700949","Internet City/State","","","Hustisford","Wisconsin"
"JulianNC-internet","12700951","Internet City/State","","","Julian","North Carolina"
"KansasCityMO-internet","12700952","Internet City/State","","","Kansas City","Missouri"
"KatyTX-internet","12700953","Internet City/State","","","Katy","Texas"
"KeaauHI-internet","12700954","Internet City/State","","","Keaau","Hawaii"
"KewauneeWI-internet","12700955","Internet City/State","","","Kewaunee","Wisconsin"
"LakeViewNY-internet","12700956","Internet City/State","","","Lake View","New York"
"LaurelHillNC-internet","12700957","Internet City/State","","","Laurel Hill","North Carolina"
"LindseyOH-internet","12700958","Internet City/State","","","Lindsey","Ohio"
"LivoniaMI-internet","12700959","Internet City/State","","","Livonia","Michigan"
"LorangerLA-internet","12700960","Internet City/State","","","Loranger","Louisiana"
"LowellOH-internet","12700961","Internet City/State","","","Lowell","Ohio"
"MadisonWI-internet","12700962","Internet City/State","","","Madison","Wisconsin"
"MartinTN-internet","12700963","Internet City/State","","","Martin","Tennessee"
"MeansvilleGA-internet","12700964","Internet City/State","","","Meansville","Georgia"
"MesaAZ-internet","12700965","Internet City/State","","","Mesa","Arizona"
"MiddleburghNY-internet","12700966","Internet City/State","","","Middleburgh","New York"
"MinfordOH-internet","12700967","Internet City/State","","","Minford","Ohio"
"MontegutLA-internet","12700968","Internet City/State","","","Montegut","Louisiana"
"MunnsvilleNY-internet","12700969","Internet City/State","","","Munnsville","New York"
"NorthAdamsMA-internet","12700970","Internet City/State","","","North Adams","Massachusetts"
